ZaporednaStevilkaPN;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY;ZaporednaStevilkaOsebeVPN;Povzrocitelj;Starost;Spol;UEStalnegaPrebivalisca;Drzavljanstvo;PoskodbaUdelezenca;VrstaUdelezenca;UporabaVarnostnegaPasu;VozniskiStazVLetih;VozniskiStazVMesecih;VrednostAlkotesta;VrednostStrokovnegaPregleda
7193;Z LAŽJO TELESNO POŠKODBO;;22.05.2026;15;NE;CESTA;REGIONALNA CESTA;00227;RAVNE-KOTLJE-SLOV.GRADEC;01423;KOTLJE-SLOVENJ GRADEC;6480;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;152188;504086;1;POVZROÈITELJ;30;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;8;2;,00;,00
7193;Z LAŽJO TELESNO POŠKODBO;;22.05.2026;15;NE;CESTA;REGIONALNA CESTA;00227;RAVNE-KOTLJE-SLOV.GRADEC;01423;KOTLJE-SLOVENJ GRADEC;6480;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;152188;504086;2;UDELEŽENEC;63;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;40;4;,00;,00
7194;Z LAŽJO TELESNO POŠKODBO;;29.05.2026;13;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;41038;POSTOJNA;00018;LJUBLJANSKA CESTA;38;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;PREVRNITEV VOZILA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;71282;439060;1;POVZROÈITELJ;55;MOŠKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;DA;0;0;1,01;,00
7195;Z MATERIALNO ŠKODO;;02.06.2026;15;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00055;UNEC-POSTOJNA;9800;CESTA;OSTALO;OSTALO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;69720;438896;1;UDELEŽENEC;-1;;;SLOVENIJA;;PRAVNA OSEBA;;0;0;,00;,00
7195;Z MATERIALNO ŠKODO;;02.06.2026;15;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00055;UNEC-POSTOJNA;9800;CESTA;OSTALO;OSTALO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;69720;438896;2;UDELEŽENEC;-1;;CELJE;SLOVENIJA;;PRAVNA OSEBA;;0;0;,00;,00
7195;Z MATERIALNO ŠKODO;;02.06.2026;15;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00055;UNEC-POSTOJNA;9800;CESTA;OSTALO;OSTALO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;69720;438896;3;POVZROÈITELJ;20;MOŠKI;POSTOJNA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;01;07;,00;,00
7196;Z MATERIALNO ŠKODO;;02.06.2026;15;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00052;BREZOVICA-VRHNIKA;1700;CESTA;PREMIKI Z VOZILOM;OSTALO;JASNO;GOST;SUHO;ASFALT;98154;454539;1;UDELEŽENEC;32;MOŠKI;;ITALIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;11;10;,00;,00
7197;Z MATERIALNO ŠKODO;;02.06.2026;14;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00103;PRIKLJUÈEK LESCE;46;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;NEZNANO;TEKOÈ (NORMALEN);SUHO;ASFALT;136905;435341;1;UDELEŽENEC;50;MOŠKI;KRANJ;SLOVENIJA;;VOZNIK TOVORNEGA VOZILA;;0;0;,00;,00
7197;Z MATERIALNO ŠKODO;;02.06.2026;14;NE;CESTA;AVTOCESTA;000A2;KARAVANKE-LJ-NM-OBREŽJE;00103;PRIKLJUÈEK LESCE;46;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;NEZNANO;TEKOÈ (NORMALEN);SUHO;ASFALT;136905;435341;2;POVZROÈITELJ;59;ŽENSKI;JESENICE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;30;01;,00;,00
7198;Z MATERIALNO ŠKODO;;02.06.2026;12;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00044;BLAGOVICA-KRTINA;9200;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;113902;475885;1;POVZROÈITELJ;57;MOŠKI;;UKRAJINA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;29;03;,00;,00
7198;Z MATERIALNO ŠKODO;;02.06.2026;12;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00044;BLAGOVICA-KRTINA;9200;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;113902;475885;2;UDELEŽENEC;62;ŽENSKI;KAMNIK;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;35;03;,00;,00
7199;Z MATERIALNO ŠKODO;;29.05.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40002;LUCIJA;00025;BAZOVIŠKA ULICA;17;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;NEZNANO;NEZNANO;OSTALO;ASFALT;42121;390675;1;UDELEŽENEC;75;MOŠKI;PIRAN;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;53;08;,00;,00
7199;Z MATERIALNO ŠKODO;;29.05.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40002;LUCIJA;00025;BAZOVIŠKA ULICA;17;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;NEZNANO;NEZNANO;OSTALO;ASFALT;42121;390675;2;;59;MOŠKI;IZOLA;SLOVENIJA;;;;0;0;,00;,00
7200;Z LAŽJO TELESNO POŠKODBO;;27.05.2026;14;NE;CESTA;REGIONALNA CESTA II. REDA;00409;LJ VIÈ-VRHNIKA-LOGATEC;00300;BREZOVICA-VRHNIKA;22;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;98770;456144;1;POVZROÈITELJ;34;MOŠKI;VRHNIKA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK TOVORNEGA VOZILA;DA;03;05;,00;,00
7200;Z LAŽJO TELESNO POŠKODBO;;27.05.2026;14;NE;CESTA;REGIONALNA CESTA II. REDA;00409;LJ VIÈ-VRHNIKA-LOGATEC;00300;BREZOVICA-VRHNIKA;22;CESTA;NEPRILAGOJENA HITROST;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;98770;456144;2;UDELEŽENEC;49;ŽENSKI;LJUBLJANA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;31;05;,00;,00
7201;Z MATERIALNO ŠKODO;;02.06.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;27012;CELOVŠKA CESTA;206;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;104575;459887;1;UDELEŽENEC;44;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;26;07;,00;,00
7201;Z MATERIALNO ŠKODO;;02.06.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;27012;CELOVŠKA CESTA;206;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;104575;459887;2;POVZROÈITELJ;69;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;36;04;,00;,00
7202;Z MATERIALNO ŠKODO;;02.06.2026;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;44060;RADOVLJICA;00029;PREŠERNOVA ULICA;9;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;134201;436133;1;UDELEŽENEC;44;MOŠKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;OSTALO;NE;0;0;,00;,00
7202;Z MATERIALNO ŠKODO;;02.06.2026;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;44060;RADOVLJICA;00029;PREŠERNOVA ULICA;9;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;134201;436133;2;POVZROÈITELJ;83;MOŠKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;54;05;,00;,00
7203;Z MATERIALNO ŠKODO;;01.06.2026;16;NE;CESTA;HITRA CESTA;000H3;LJ ZADOBROVA-KOSEZE;00089;LJ DUNAJSKA-CELOVŠKA;2500;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;SUHO;ASFALT;104559;460019;1;UDELEŽENEC;44;MOŠKI;LJUBLJANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;22;09;,00;,00
7203;Z MATERIALNO ŠKODO;;01.06.2026;16;NE;CESTA;HITRA CESTA;000H3;LJ ZADOBROVA-KOSEZE;00089;LJ DUNAJSKA-CELOVŠKA;2500;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;SUHO;ASFALT;104559;460019;2;UDELEŽENEC;24;ŽENSKI;;SRBIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;05;01;,00;,00
7203;Z MATERIALNO ŠKODO;;01.06.2026;16;NE;CESTA;HITRA CESTA;000H3;LJ ZADOBROVA-KOSEZE;00089;LJ DUNAJSKA-CELOVŠKA;2500;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;SUHO;ASFALT;104559;460019;3;POVZROÈITELJ;24;MOŠKI;VRHNIKA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;06;04;,00;,00
7204;Z MATERIALNO ŠKODO;;02.06.2026;15;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;44034;LESCE;00012;HRAŠKA CESTA;26;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;136736;435383;1;UDELEŽENEC;22;MOŠKI;JESENICE;SLOVENIJA;;VOZNIK OSEBNEGA AVTOMOBILA;;0;0;,00;,00
7205;Z LAŽJO TELESNO POŠKODBO;;01.06.2026;13;NE;CESTA;LOKALNA CESTA;94201;PETIŠOVCI-PINCE;0;NI ODSEKOV;2;CESTA;NEPRILAGOJENA HITROST;OSTALO;JASNO;REDEK;SUHO;ASFALT;155492;611610;1;POVZROÈITELJ;60;MOŠKI;LENDAVA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK KOLESA S POMOŽNIM ELEKTRIÈNIM MOTORJEM;DA;0;0;,16;,00
7206;Z LAŽJO TELESNO POŠKODBO;;01.06.2026;17;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25018;CIGALETOVA ULICA;2;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;POVOŽENJE PEŠCA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101831;461811;1;POVZROÈITELJ;32;ŽENSKI;TREBNJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;14;06;,00;,00
7206;Z LAŽJO TELESNO POŠKODBO;;01.06.2026;17;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25018;CIGALETOVA ULICA;2;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;POVOŽENJE PEŠCA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101831;461811;2;UDELEŽENEC;75;ŽENSKI;LJUBLJANA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;PEŠEC;;0;0;,00;,00
7207;Z MATERIALNO ŠKODO;;01.06.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00647;ŠENTJAKOB-LJ ZADOBROVA;2300;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAÈNO;GOST;MOKRO;ASFALT;103628;467379;1;POVZROÈITELJ;64;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;46;04;,07;,00
7207;Z MATERIALNO ŠKODO;;01.06.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00647;ŠENTJAKOB-LJ ZADOBROVA;2300;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;OBLAÈNO;GOST;MOKRO;ASFALT;103628;467379;2;UDELEŽENEC;47;MOŠKI;ÈRNOMELJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;22;04;,00;,00
7208;Z MATERIALNO ŠKODO;;24.05.2026;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;68012;LOVRENC NA POHORJU;00023;ŠOLSKA ULICA;16;CESTA;OSTALO;OSTALO;JASNO;REDEK;SUHO;ASFALT;155644;529604;1;POVZROÈITELJ;31;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;02;0;,00;,00
7208;Z MATERIALNO ŠKODO;;24.05.2026;19;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;68012;LOVRENC NA POHORJU;00023;ŠOLSKA ULICA;16;CESTA;OSTALO;OSTALO;JASNO;REDEK;SUHO;ASFALT;155644;529604;2;UDELEŽENEC;62;MOŠKI;CELJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;42;0;,00;,00
7209;Z LAŽJO TELESNO POŠKODBO;;29.05.2026;18;NE;CESTA;REGIONALNA CESTA II. REDA;00449;PESNICA-LENART-G.RADGONA;00314;PESNICA-LENART;1450;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OSTALO;JASNO;REDEK;SUHO;ASFALT;161874;552823;1;POVZROÈITELJ;27;ŽENSKI;PESNICA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK TOVORNEGA VOZILA;DA;07;04;,00;,00
7210;Z MATERIALNO ŠKODO;;01.06.2026;15;NE;CESTA;REGIONALNA CESTA II. REDA;00430;PESNICA-MB-SL.BISTR-CELJE;00275;SL.BISTRICA;100;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;MOKRO;ASFALT;139974;544931;1;POVZROÈITELJ;38;MOŠKI;PTUJ;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;18;10;,00;,00
7210;Z MATERIALNO ŠKODO;;01.06.2026;15;NE;CESTA;REGIONALNA CESTA II. REDA;00430;PESNICA-MB-SL.BISTR-CELJE;00275;SL.BISTRICA;100;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;MOKRO;ASFALT;139974;544931;2;UDELEŽENEC;66;MOŠKI;SLOVENJ GRADEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;47;11;,00;,00
7211;Z MATERIALNO ŠKODO;;01.06.2026;16;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;27019;MEDVODE;00022;GORENJSKA CESTA;13;KROŽNO KRIŽIŠÈE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;SUHO;ASFALT;112033;454432;1;POVZROÈITELJ;36;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;18;00;,00;,00
7211;Z MATERIALNO ŠKODO;;01.06.2026;16;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;27019;MEDVODE;00022;GORENJSKA CESTA;13;KROŽNO KRIŽIŠÈE;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;SUHO;ASFALT;112033;454432;2;UDELEŽENEC;39;ŽENSKI;DOMŽALE;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;21;06;,00;,00
7212;Z LAŽJO TELESNO POŠKODBO;;31.05.2026;19;NE;CESTA;LOKALNA CESTA;95872;DOLENJI MAHAROVEC-DRAGA;0;NI ODSEKOV;2029;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;OBLAÈNO;TEKOÈ (NORMALEN);MOKRO;ASFALT;79842;522694;1;POVZROÈITELJ;19;MOŠKI;NOVO MESTO;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;10;,00;,00
7213;Z LAŽJO TELESNO POŠKODBO;;25.05.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00641;ARJA VAS-ŠENTRUPERT;8000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;124402;507161;1;POVZROÈITELJ;70;MOŠKI;;MADŽARSKA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;52;5;,00;,00
7213;Z LAŽJO TELESNO POŠKODBO;;25.05.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00641;ARJA VAS-ŠENTRUPERT;8000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;124402;507161;2;UDELEŽENEC;51;MOŠKI;;AVSTRIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;23;7;,00;,00
7213;Z LAŽJO TELESNO POŠKODBO;;25.05.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00641;ARJA VAS-ŠENTRUPERT;8000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;124402;507161;3;UDELEŽENEC;78;ŽENSKI;IZDANO V DRUGI DRŽAVI;AVSTRIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
7213;Z LAŽJO TELESNO POŠKODBO;;25.05.2026;14;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00641;ARJA VAS-ŠENTRUPERT;8000;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;124402;507161;4;UDELEŽENEC;77;MOŠKI;IZDANO V DRUGI DRŽAVI;AVSTRIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
7214;Z MATERIALNO ŠKODO;;27.05.2026;11;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;64082;ZGORNJI DUPLEK;0;NI ODSEKOV;167;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ÈELNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;154114;556425;1;UDELEŽENEC;39;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;21;06;,00;,00
7214;Z MATERIALNO ŠKODO;;27.05.2026;11;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;64082;ZGORNJI DUPLEK;0;NI ODSEKOV;167;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ÈELNO TRÈENJE;JASNO;REDEK;SUHO;ASFALT;154114;556425;2;POVZROÈITELJ;44;MOŠKI;PESNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;14;04;,00;,00
7215;Z LAŽJO TELESNO POŠKODBO;;03.06.2026;1;NE;CESTA;REGIONALNA CESTA;00215;TREBNJE-MOKRONOG-BOŠTANJ;01162;TREBNJE-MOKRONOG;2;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;BOÈNO TRÈENJE;OBLAÈNO;REDEK;SUHO;ASFALT;85226;501885;1;POVZROÈITELJ;28;MOŠKI;;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;10;07;,60;,00
7215;Z LAŽJO TELESNO POŠKODBO;;03.06.2026;1;NE;CESTA;REGIONALNA CESTA;00215;TREBNJE-MOKRONOG-BOŠTANJ;01162;TREBNJE-MOKRONOG;2;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;BOÈNO TRÈENJE;OBLAÈNO;REDEK;SUHO;ASFALT;85226;501885;2;UDELEŽENEC;28;MOŠKI;TREBNJE;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
7216;Z MATERIALNO ŠKODO;;12.05.2026;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;06020;DOMŽALE;00016;SLAMNIKARSKA CESTA;1;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;110964;468873;1;POVZROÈITELJ;64;ŽENSKI;DOMŽALE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;45;5;,00;,00
7217;Z MATERIALNO ŠKODO;;24.05.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00676;ŽELEZNIKOVA ULICA;4;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;156964;551177;1;UDELEŽENEC;40;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
7217;Z MATERIALNO ŠKODO;;24.05.2026;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00676;ŽELEZNIKOVA ULICA;4;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;156964;551177;2;POVZROÈITELJ;82;MOŠKI;MARIBOR;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;61;10;,00;,00
7218;Z MATERIALNO ŠKODO;;02.06.2026;6;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;51056;SLOVENSKE KONJICE;00010;LIPTOVSKA ULICA;32;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;133462;532216;1;UDELEŽENEC;37;MOŠKI;MARIBOR;SEVERNA MAKEDONIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;12;02;,00;,00
7218;Z MATERIALNO ŠKODO;;02.06.2026;6;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;51056;SLOVENSKE KONJICE;00010;LIPTOVSKA ULICA;32;CESTA;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;133462;532216;2;POVZROÈITELJ;46;MOŠKI;ŽALEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;27;08;,00;,00
7219;Z LAŽJO TELESNO POŠKODBO;;02.06.2026;8;NE;CESTA;REGIONALNA CESTA II. REDA;00413;MEDVODE-VODICE-DUPLICA;01081;MOSTE-DUPLICA;2250;CESTA;NEPRAVILNO PREHITEVANJE;TRÈENJE V KOLESARJA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;117837;466924;1;UDELEŽENEC;60;MOŠKI;KRANJ;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
7219;Z LAŽJO TELESNO POŠKODBO;;02.06.2026;8;NE;CESTA;REGIONALNA CESTA II. REDA;00413;MEDVODE-VODICE-DUPLICA;01081;MOSTE-DUPLICA;2250;CESTA;NEPRAVILNO PREHITEVANJE;TRÈENJE V KOLESARJA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;117837;466924;2;POVZROÈITELJ;22;MOŠKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;01;07;,00;,00
7220;Z LAŽJO TELESNO POŠKODBO;;01.06.2026;16;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00454;RUŠKA CESTA;53;CESTA;NEPRILAGOJENA HITROST;OSTALO;DEŽEVNO;REDEK;MOKRO;OSTALO;157576;548693;1;POVZROÈITELJ;53;MOŠKI;MARIBOR;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK LAHKEGA MOTORNEGA VOZILA;DA;0;0;,00;,00
7221;Z MATERIALNO ŠKODO;;25.03.2026;11;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;27321;ULICA JOŽETA JAME;12;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;105677;459607;1;;56;MOŠKI;LJUBLJANA;SLOVENIJA;;;;0;0;,00;,00
7222;Z LAŽJO TELESNO POŠKODBO;;02.06.2026;7;NE;CESTA;GLAVNA CESTA II. REDA;00111;KOPER-IZOLA-SEÈOVLJE;01509;JAGODJE-VALETA;2500;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;43828;391769;1;UDELEŽENEC;52;MOŠKI;PIRAN;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;DA;34;03;,00;,00
